,Unnamed: 0_x,serial_number,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score,combined_text,Unnamed: 0_y,mention_other,mentioned_other,attack,target,description,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),combined_text_length,combined_text_length_category,level_1
0,10,61,柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2020478,2096536,2023-05-20 11:57:57 CST,2023-05-20,11:57:57,Photo,78688,70572,4918,1672,765,34,81,6,42,598,,-,0,0,0,,https://www.facebook.com/100044470088043/posts/789313559227640,各位關心台灣未來的朋友們，大家好！ 今天我慎重宣布，代表 台灣民眾黨競選2024年中華民國總統。首先，感謝在三年前台灣人民給台灣民眾黨機會服務這個國家，也感謝黨內同志的努力，讓台灣民眾黨持續成長跟茁壯！ 2024年是台灣命運的轉捩點，面對極端氣候、能源問題、缺水、缺電、缺地、缺工、缺人才的五缺問題、地緣政治帶來的戰爭風險等等，台灣正處在關鍵時刻。你的選擇，決定台灣的未來是一個新政治，還是繼續沉溺過去藍綠互鬥的泥淖。這次，你應該相信你本來就相信的東西，相信「改變台灣，從改變政治文化開始」，#相信柯文哲會帶來台灣的改變！ 我選擇在觀音山前、淡水河畔宣示参選，正是因為「文化」。這裡是北台灣最早開發的港口，四百年來歷經西班牙、荷蘭、明鄭、清朝、日本殖民統治，國府遷台，以至於今日的中華民國台灣。四百年來政權不斷更換，但多元文化造就了台灣本土的特色，讓台灣文化更加源遠流長、繁榮茂盛。 150年前，#馬偕牧師 來台傳教，就在這裡上岸。他看見台灣人民的痛苦，創建北台灣第一所西式醫院—滬尾偕醫館。他生活在台灣、認同台灣，他是新台灣人的典範。 我們要給台灣人一個新定義，生活在這裡，認同這裡，就是台灣人，這可以解決很多我們內部的問題。 我們都是光陰百代的過客，仇恨衝突都會過去，只有美好與善良會留下來。 為什麼柯文哲堅持參加2024總統大選？因爲： 台灣應該是一個團結和諧的國家；不應該是分裂鬥爭的國家。台灣應該是中美溝通的橋樑，不應該是中美對抗的棋子。台灣應該是美麗之島福爾摩沙；不應該是外媒所說世界最危險的地方。 台灣應該由一個清廉、勤政、愛民、愛鄉土的政府來帶領人民；不應當是口號治國、債留子孫、製造仇恨對立。 2024，要成為翻轉台灣命運的轉捩點。 多年來，執政的民進黨因政黨利益超越國家利益，治理失能，前瞻計畫不前瞻、特別預算不特別，毫無財政紀律。面對「少子化」、「高齡化」束手無策。 「數位轉型」、「司法改革」淪為紙上談兵，從「能源危機」到「五缺」，甚至「缺蛋」，讓外資卻步，政府成了企業投資最不可靠的因素，讓台灣錯失許多發展機會。面對2050淨零排放即將帶來的衝擊，毫無規劃、百廢待舉，年輕人看不見希望。 但是，#我們不能就這樣算了！ 我會以「理性、務實、科學」的精神，重建廉能政府。 我會嚴守「財政紀律」，健全中央及地方政府財政，讓國家永續發展。我會尊重專業，重建文官制度。加速政府的數位轉型、提高行政效能。 我會發展穩定能源，不讓跳電成為台灣的危機。 我會延長現役核電廠的使用年限，確保能源轉型期的安全，鼓勵再生能源穩定發展。 我會國土重規劃，全面健檢健水資源。讓台灣遠離水旱災，成為世代宜居之地。 我會讓台灣的高等教育重返世界百大。從大學系所結構、評鑑方式、教育內容做制度性的調整，重建技職體系的價值，讓學生更具全球競爭力。 我會全面建立「友善生養」職場環境。讓年輕敢生、能養，解決少子化國家危機。 我會以多元方式實踐居住正義，保障居住人權。 我會友善新住民、維護新住民權益。促進社會的共榮與和諧。 台灣民主三十年，固然有其成績，但現在也面臨意識型態衝突造成的內耗。歷經三位總統無法解決，現在是改變的時候了。 我會以「#聯合政府」創造和諧社會，用最大的包容讓「#台灣團結」，用最大的力氣「團結台灣」，而且堅持達成目標。我會主動召開國是會議，邀請主要政黨領導人凝聚共識，唯有內部有共識，才能團結對外。依據憲法規定到立法院進行國情報告，建立責任政治，解決總統有權無責的亂象。 面對台海情勢緊張，我會務實處理兩岸問題。在確保全體國人繼續享有民主、自由的政治體制與生活方式，恢復和對岸的溝通管道。我會繼續以五個互相的原則，在對等、尊嚴的條件下，促進兩岸和平，增加彼此善意，減少衝突的危機，創造台灣和平。 我們備戰而不畏戰，能戰而不求戰，以「#台灣自主、#兩岸和平」，來維繫印太地區的繁榮穩定。 各位，就在你們左後方的紅毛城，400年來經過了9個政權，它看著福爾摩沙台灣從原始山林，篳路藍縷發展成現代化國家。現在面對千變萬化的世界局勢，我們應該同舟共濟，集結眾人的力量，要成為翻轉台灣命運的轉捩點。 我們要建立「#共融社會、#國家治理」；對內「聯合政府、團結台灣」；對外「台灣自主、兩岸和平」，你我同心協力，讓「社會和諧、政黨和解、兩岸和平」，我們已經沒有時間浪費了。 我們要包容共生，不要彼此仇視。 我們要法治，不要人治。 我們要民主，不要民粹。 各位夥伴，加入我們！ #義無反顧拚一次！ 加入我們， #共同起造新台灣！ #2024是翻轉台灣命運的轉捩點，不要再受藍綠惡鬥的意識形態綁架。請相信民眾黨、請相信柯文哲，請 #相信美好台灣，一定會實現！謝謝大家！,https://www.facebook.com/photo.php?fbid=789319472560382&set=a.520233149469017&type=3,,,Photos from 柯文哲's post,,,,,"78,688",6.43,各位關心台灣未來的朋友們，大家好！ 今天我慎重宣布，代表 台灣民眾黨競選2024年中華民國總統。首先，感謝在三年前台灣人民給台灣民眾黨機會服務這個國家，也感謝黨內同志的努力，讓台灣民眾黨持續成長跟茁壯！ 2024年是台灣命運的轉捩點，面對極端氣候、能源問題、缺水、缺電、缺地、缺工、缺人才的五缺問題、地緣政治帶來的戰爭風險等等，台灣正處在關鍵時刻。你的選擇，決定台灣的未來是一個新政治，還是繼續沉溺過去藍綠互鬥的泥淖。這次，你應該相信你本來就相信的東西，相信「改變台灣，從改變政治文化開始」，#相信柯文哲會帶來台灣的改變！ 我選擇在觀音山前、淡水河畔宣示参選，正是因為「文化」。這裡是北台灣最早開發的港口，四百年來歷經西班牙、荷蘭、明鄭、清朝、日本殖民統治，國府遷台，以至於今日的中華民國台灣。四百年來政權不斷更換，但多元文化造就了台灣本土的特色，讓台灣文化更加源遠流長、繁榮茂盛。 150年前，#馬偕牧師 來台傳教，就在這裡上岸。他看見台灣人民的痛苦，創建北台灣第一所西式醫院—滬尾偕醫館。他生活在台灣、認同台灣，他是新台灣人的典範。 我們要給台灣人一個新定義，生活在這裡，認同這裡，就是台灣人，這可以解決很多我們內部的問題。 我們都是光陰百代的過客，仇恨衝突都會過去，只有美好與善良會留下來。 為什麼柯文哲堅持參加2024總統大選？因爲： 台灣應該是一個團結和諧的國家；不應該是分裂鬥爭的國家。台灣應該是中美溝通的橋樑，不應該是中美對抗的棋子。台灣應該是美麗之島福爾摩沙；不應該是外媒所說世界最危險的地方。 台灣應該由一個清廉、勤政、愛民、愛鄉土的政府來帶領人民；不應當是口號治國、債留子孫、製造仇恨對立。 2024，要成為翻轉台灣命運的轉捩點。 多年來，執政的民進黨因政黨利益超越國家利益，治理失能，前瞻計畫不前瞻、特別預算不特別，毫無財政紀律。面對「少子化」、「高齡化」束手無策。 「數位轉型」、「司法改革」淪為紙上談兵，從「能源危機」到「五缺」，甚至「缺蛋」，讓外資卻步，政府成了企業投資最不可靠的因素，讓台灣錯失許多發展機會。面對2050淨零排放即將帶來的衝擊，毫無規劃、百廢待舉，年輕人看不見希望。 但是，#我們不能就這樣算了！ 我會以「理性、務實、科學」的精神，重建廉能政府。 我會嚴守「財政紀律」，健全中央及地方政府財政，讓國家永續發展。我會尊重專業，重建文官制度。加速政府的數位轉型、提高行政效能。 我會發展穩定能源，不讓跳電成為台灣的危機。 我會延長現役核電廠的使用年限，確保能源轉型期的安全，鼓勵再生能源穩定發展。 我會國土重規劃，全面健檢健水資源。讓台灣遠離水旱災，成為世代宜居之地。 我會讓台灣的高等教育重返世界百大。從大學系所結構、評鑑方式、教育內容做制度性的調整，重建技職體系的價值，讓學生更具全球競爭力。 我會全面建立「友善生養」職場環境。讓年輕敢生、能養，解決少子化國家危機。 我會以多元方式實踐居住正義，保障居住人權。 我會友善新住民、維護新住民權益。促進社會的共榮與和諧。 台灣民主三十年，固然有其成績，但現在也面臨意識型態衝突造成的內耗。歷經三位總統無法解決，現在是改變的時候了。 我會以「#聯合政府」創造和諧社會，用最大的包容讓「#台灣團結」，用最大的力氣「團結台灣」，而且堅持達成目標。我會主動召開國是會議，邀請主要政黨領導人凝聚共識，唯有內部有共識，才能團結對外。依據憲法規定到立法院進行國情報告，建立責任政治，解決總統有權無責的亂象。 面對台海情勢緊張，我會務實處理兩岸問題。在確保全體國人繼續享有民主、自由的政治體制與生活方式，恢復和對岸的溝通管道。我會繼續以五個互相的原則，在對等、尊嚴的條件下，促進兩岸和平，增加彼此善意，減少衝突的危機，創造台灣和平。 我們備戰而不畏戰，能戰而不求戰，以「#台灣自主、#兩岸和平」，來維繫印太地區的繁榮穩定。 各位，就在你們左後方的紅毛城，400年來經過了9個政權，它看著福爾摩沙台灣從原始山林，篳路藍縷發展成現代化國家。現在面對千變萬化的世界局勢，我們應該同舟共濟，集結眾人的力量，要成為翻轉台灣命運的轉捩點。 我們要建立「#共融社會、#國家治理」；對內「聯合政府、團結台灣」；對外「台灣自主、兩岸和平」，你我同心協力，讓「社會和諧、政黨和解、兩岸和平」，我們已經沒有時間浪費了。 我們要包容共生，不要彼此仇視。 我們要法治，不要人治。 我們要民主，不要民粹。 各位夥伴，加入我們！ #義無反顧拚一次！ 加入我們， #共同起造新台灣！ #2024是翻轉台灣命運的轉捩點，不要再受藍綠惡鬥的意識形態綁架。請相信民眾黨、請相信柯文哲，請 #相信美好台灣，一定會實現！謝謝大家！,10.0,yes,"民進黨, 藍綠",yes,"民進黨, 藍綠","你的選擇，決定台灣的未來是一個新政治，還是繼續沉溺過去藍綠互鬥的泥淖 AND 不要再受藍綠惡鬥的意識形態綁架 so very clearly criticizing 藍綠惡鬥, so both 民進黨 and 國民黨 I guess?",,1932.0,1500-2000,60
1,19,70,柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2022190,2098305,2023-05-23 12:15:33 CST,2023-05-23,12:15:33,Photo,70895,61722,6270,1804,484,20,90,12,63,430,,-,0,0,0,,https://www.facebook.com/100044470088043/posts/791064235719239,「你憑什麼跟藍綠競爭？」這是我宣布參選總統後，最常聽到的問題。確實，藍綠兩黨的雄厚資源，不是我可以相比，但我不會退縮。 因為， #台灣需要改變 。 多年來，我們看到權貴把持政治， #竊占國土 蓋豪華農舍，接受 #詐騙集團 的豢養；我們看到政客一邊喊團結、一邊製造仇恨對立；我們看到高喊黨政軍退出媒體的民進黨，用人民的血汗錢買通媒體。我們更看到有人一邊高舉民主大旗、一邊 #規避議會監督、大肆 #踐踏民主。 台灣不能再被這些政客掏空，台灣應該要由清廉、勤政、愛民、愛鄉土的政府帶領；不再因人設事、放任人治，台灣必須重回「正常」軌道，人們才能再次信任政府、信任司法、相信共融美好的台灣並不遙遠。 如果你也不願意再被藍綠意識形態綁架，如果你認同我的理念，請支持我，請加入改變的行列。 這一次， #我需要你的幫助 ，為台灣的未來一起努力。心存善念、盡力而為，讓2024成為翻轉台灣命運的轉捩點！ 現在就點擊、註冊、登入，你的每一筆捐贈款項都可以 #累積P幣，兌換我環保又實用的競選小物，你也可以直接透過帳戶捐款，小額募款公開透明。請放心！我的選舉只花必要開支，因為選舉經費要合理，才能確保日後公平執政。,https://www.facebook.com/photo.php?fbid=791064209052575&set=a.520233149469017&type=3,,,,,,,,"70,895",5.8,「你憑什麼跟藍綠競爭？」這是我宣布參選總統後，最常聽到的問題。確實，藍綠兩黨的雄厚資源，不是我可以相比，但我不會退縮。 因為， #台灣需要改變 。 多年來，我們看到權貴把持政治， #竊占國土 蓋豪華農舍，接受 #詐騙集團 的豢養；我們看到政客一邊喊團結、一邊製造仇恨對立；我們看到高喊黨政軍退出媒體的民進黨，用人民的血汗錢買通媒體。我們更看到有人一邊高舉民主大旗、一邊 #規避議會監督、大肆 #踐踏民主。 台灣不能再被這些政客掏空，台灣應該要由清廉、勤政、愛民、愛鄉土的政府帶領；不再因人設事、放任人治，台灣必須重回「正常」軌道，人們才能再次信任政府、信任司法、相信共融美好的台灣並不遙遠。 如果你也不願意再被藍綠意識形態綁架，如果你認同我的理念，請支持我，請加入改變的行列。 這一次， #我需要你的幫助 ，為台灣的未來一起努力。心存善念、盡力而為，讓2024成為翻轉台灣命運的轉捩點！ 現在就點擊、註冊、登入，你的每一筆捐贈款項都可以 #累積P幣，兌換我環保又實用的競選小物，你也可以直接透過帳戶捐款，小額募款公開透明。請放心！我的選舉只花必要開支，因為選舉經費要合理，才能確保日後公平執政。,19.0,yes,"民進黨, 藍綠",yes,"民進黨, 藍綠",,,497.0,300-500,69
2,34,75,柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2022190,2098305,2023-05-23 21:40:32 CST,2023-05-23,21:40:32,Native Video,62508,54202,4978,1222,970,61,376,15,55,629,owned,Yes,378044,409038,0,00:00:43,https://www.facebook.com/100044470088043/posts/791259699033026,今天我的小額募款開通三小時，幕僚就傳來最新進度，問我要不要向支持者說些甚麼？面對鏡頭，我竟然有點語塞了；我知道，這個數字背後，承載著多少人的信任與期望。 請大家放心，我會珍惜每一筆捐款，尤其現在通膨，大家也不是很有錢。我會秉持 #公開透明，所有捐款只用於必要的競選開支。我會堅持從政的初衷，不會為了選舉放棄我的信念。人民的力量，將再一次創造奇蹟，再次改變成真。 #謝謝你們 #給我力量 #2024改變再度成真,https://www.facebook.com/DoctorKoWJ/videos/637814777864431/,,,難得我會講不出話...,,,,,"62,508",5.61,今天我的小額募款開通三小時，幕僚就傳來最新進度，問我要不要向支持者說些甚麼？面對鏡頭，我竟然有點語塞了；我知道，這個數字背後，承載著多少人的信任與期望。 請大家放心，我會珍惜每一筆捐款，尤其現在通膨，大家也不是很有錢。我會秉持 #公開透明，所有捐款只用於必要的競選開支。我會堅持從政的初衷，不會為了選舉放棄我的信念。人民的力量，將再一次創造奇蹟，再次改變成真。 #謝謝你們 #給我力量 #2024改變再度成真,,,,,,,,204.0,<300,74
3,14,241,賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,810484,819079,2023-07-05 09:43:53 CST,2023-07-05,09:43:53,Photo,74072,67871,3273,1839,345,9,93,6,70,566,,-,0,0,0,,https://www.facebook.com/100044573580122/posts/825434298952349,大家早安，我要向全體國人報告，今天我在《華爾街日報》（The Wall Street Journal）進行投書，向國際社會傳達我的理念，未來，我將全力強化國防嚇阻力、提升經濟安全、展開民主夥伴合作，並維護兩岸現狀，透過上述「四個支柱」帶來台海的永續和平與國家的繁榮。 ​ --- 我保衛台海和平的計畫 ​ 那一刻，改變了我人生的軌跡。當時，台海受到飛彈及實彈操演的威脅，商船進出因為中國的軍事野心而受到影響。我下定決心，我有使命要參與台灣的民主，要保護這個新興的民主國家不受侵害。 ​ 那是27年前的事。 ​ 1996年發生台海危機時，我還在成功大學醫院擔任醫生。當時是歷經幾十年戒嚴後的首次總統直選，是許多民主前輩奮鬥犧牲所換來民主與自由的成果。然而北京卻想威脅對民主改革懷抱希望的台灣人民，迫使我們將選票投給專制政權所期望的候選人。 ​ 所幸，那些候選人並未勝出。台灣的民主從此蓬勃發展，然而，歷史總會重演。我脫下白袍後，從民代、閣揆、副總統，直到現在成為總統候選人，我發現我的角色定位與當年維護台海安全的政治前輩一樣，此時此刻，我對於捍衛台灣的和平穩定、民主成就以及兩岸現狀的決心與承諾堅定無比。 ​ 事關重大。當今北京的軍事實力比過往強大，這幾年來習近平下令鎮壓香港示威者，在新疆成立「再教育營」，煽動南海衝突，並企圖升高台海軍事衝突。沒有人樂見一個具威脅性的中國，但這是我們面臨的現實。 ​ 近年來，我們看到全球力挺台海的和平穩定，並不足為奇。俄國入侵烏克蘭，以及專制政權的勢力在世界各國持續的蔓延擴張，警醒了國際社會民主的脆弱性，若是沒有被適當地關注與照料，它可能枯萎凋零，甚至終結死亡。 ​ 然而，對民主的關照必須要從自家開始。作為醫生，我從不會在沒有治療計畫的情況下醫治病人。而作為總統，我會執行保衛和平的四個支柱，要洞悉當前台灣所面臨的挑戰，更要確保延續區域的穩定。 ​ 首先，我們必須提升台灣的嚇阻力。國防是國家安全的基石。在蔡英文總統的領導下，我們已經增加了國防預算、改革徵兵及後備制度，並引進新型的作為與戰力。這一系列的改革，將使北京動用武力的成本增加，進而降低軍事衝突的風險。我也會加速國防轉型，加強具成本效益、機動性的非對稱戰力。我也將在部隊訓練、民防、資訊交換等方面，尋求與盟友間更進一步的交流。 ​ 第二，經濟安全即為國家安全。在民主化後，台灣成為高科技產業的領頭羊。身為前台南市長，我很驕傲地看到台南市以及台灣各地所生產的半導體促成了次世代的尖端科技。在我擔任行政院長時，我也率先倡議提高薪水、減稅、並吸引新投資。 ​ 我們的經濟成就帶給我們機會，也帶給我們挑戰。對中國貿易的依賴，使對岸有更多機會進行經濟恫嚇的手段 。未來我們必須致力於鞏固台灣的供應鏈安全，並透過新貿易協定促成貿易多元化，同時支持國內創新產業，鬆綁不必要的法規，並保障台灣人民可以更公平地享受經濟發展的成果。 ​ 第三個支柱的核心，就是與世界民主國家建立更強健的夥伴關係。今年，台灣派遣了全亞洲第一支醫療團隊到烏克蘭，為戰火下受傷的人員與當地居民提供緊急救助服務。我們同時也見證許許多多來自各國的國會議員、非政府組織、智庫、與政府代表紛紛到訪台灣，代表著即使在北京的脅迫下，台灣並不孤單。 ​ 第四個支柱是要有穩定且具有原則的兩岸領導力。近年來，北京因堅持習近平指稱是為「邁向統一」且符合一中原則的「九二共識」，而斷絕兩岸交流。解放軍對台灣、日本，與我們在南海的鄰國虎視眈眈下，全球軍事緊張程度持續升高。 ​ 面對著持續升高的軍事與經濟挑戰，維持務實及一致性的兩岸政策是我的首要任務。我會努力不懈地捍衛兩岸現狀，因為維持現狀是符合中華民國台灣與國際社會的最佳利益。我也不排除在基於互利、尊嚴且沒有先決條件下，與對岸展開對話。 ​ 從1996年至今，台灣歷經許多改變，但也有許多事依舊如昔。解放軍的戰機與軍艦依然持續穿越台灣周邊海域，試圖影響台灣的民主選舉。經濟緊張關係持續。我們每天都被提醒著，我們現在所享受的民主與自由絕對不能視為理所當然。面對挑戰，我對台灣的承諾，和27年前一樣明確堅定。 ​ 賴清德為現任中華民國(台灣)副總統以及民進黨2024總統大選候選人。,https://www.facebook.com/photo.php?fbid=825434132285699&set=a.519537102875405&type=3,,,,,,,,"74,072",7.32,大家早安，我要向全體國人報告，今天我在《華爾街日報》（The Wall Street Journal）進行投書，向國際社會傳達我的理念，未來，我將全力強化國防嚇阻力、提升經濟安全、展開民主夥伴合作，並維護兩岸現狀，透過上述「四個支柱」帶來台海的永續和平與國家的繁榮。 ​ --- 我保衛台海和平的計畫 ​ 那一刻，改變了我人生的軌跡。當時，台海受到飛彈及實彈操演的威脅，商船進出因為中國的軍事野心而受到影響。我下定決心，我有使命要參與台灣的民主，要保護這個新興的民主國家不受侵害。 ​ 那是27年前的事。 ​ 1996年發生台海危機時，我還在成功大學醫院擔任醫生。當時是歷經幾十年戒嚴後的首次總統直選，是許多民主前輩奮鬥犧牲所換來民主與自由的成果。然而北京卻想威脅對民主改革懷抱希望的台灣人民，迫使我們將選票投給專制政權所期望的候選人。 ​ 所幸，那些候選人並未勝出。台灣的民主從此蓬勃發展，然而，歷史總會重演。我脫下白袍後，從民代、閣揆、副總統，直到現在成為總統候選人，我發現我的角色定位與當年維護台海安全的政治前輩一樣，此時此刻，我對於捍衛台灣的和平穩定、民主成就以及兩岸現狀的決心與承諾堅定無比。 ​ 事關重大。當今北京的軍事實力比過往強大，這幾年來習近平下令鎮壓香港示威者，在新疆成立「再教育營」，煽動南海衝突，並企圖升高台海軍事衝突。沒有人樂見一個具威脅性的中國，但這是我們面臨的現實。 ​ 近年來，我們看到全球力挺台海的和平穩定，並不足為奇。俄國入侵烏克蘭，以及專制政權的勢力在世界各國持續的蔓延擴張，警醒了國際社會民主的脆弱性，若是沒有被適當地關注與照料，它可能枯萎凋零，甚至終結死亡。 ​ 然而，對民主的關照必須要從自家開始。作為醫生，我從不會在沒有治療計畫的情況下醫治病人。而作為總統，我會執行保衛和平的四個支柱，要洞悉當前台灣所面臨的挑戰，更要確保延續區域的穩定。 ​ 首先，我們必須提升台灣的嚇阻力。國防是國家安全的基石。在蔡英文總統的領導下，我們已經增加了國防預算、改革徵兵及後備制度，並引進新型的作為與戰力。這一系列的改革，將使北京動用武力的成本增加，進而降低軍事衝突的風險。我也會加速國防轉型，加強具成本效益、機動性的非對稱戰力。我也將在部隊訓練、民防、資訊交換等方面，尋求與盟友間更進一步的交流。 ​ 第二，經濟安全即為國家安全。在民主化後，台灣成為高科技產業的領頭羊。身為前台南市長，我很驕傲地看到台南市以及台灣各地所生產的半導體促成了次世代的尖端科技。在我擔任行政院長時，我也率先倡議提高薪水、減稅、並吸引新投資。 ​ 我們的經濟成就帶給我們機會，也帶給我們挑戰。對中國貿易的依賴，使對岸有更多機會進行經濟恫嚇的手段 。未來我們必須致力於鞏固台灣的供應鏈安全，並透過新貿易協定促成貿易多元化，同時支持國內創新產業，鬆綁不必要的法規，並保障台灣人民可以更公平地享受經濟發展的成果。 ​ 第三個支柱的核心，就是與世界民主國家建立更強健的夥伴關係。今年，台灣派遣了全亞洲第一支醫療團隊到烏克蘭，為戰火下受傷的人員與當地居民提供緊急救助服務。我們同時也見證許許多多來自各國的國會議員、非政府組織、智庫、與政府代表紛紛到訪台灣，代表著即使在北京的脅迫下，台灣並不孤單。 ​ 第四個支柱是要有穩定且具有原則的兩岸領導力。近年來，北京因堅持習近平指稱是為「邁向統一」且符合一中原則的「九二共識」，而斷絕兩岸交流。解放軍對台灣、日本，與我們在南海的鄰國虎視眈眈下，全球軍事緊張程度持續升高。 ​ 面對著持續升高的軍事與經濟挑戰，維持務實及一致性的兩岸政策是我的首要任務。我會努力不懈地捍衛兩岸現狀，因為維持現狀是符合中華民國台灣與國際社會的最佳利益。我也不排除在基於互利、尊嚴且沒有先決條件下，與對岸展開對話。 ​ 從1996年至今，台灣歷經許多改變，但也有許多事依舊如昔。解放軍的戰機與軍艦依然持續穿越台灣周邊海域，試圖影響台灣的民主選舉。經濟緊張關係持續。我們每天都被提醒著，我們現在所享受的民主與自由絕對不能視為理所當然。面對挑戰，我對台灣的承諾，和27年前一樣明確堅定。 ​ 賴清德為現任中華民國(台灣)副總統以及民進黨2024總統大選候選人。,,,,,,,,1735.0,1500-2000,240
4,35,346,柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2047304,2125235,2023-07-29 20:36:07 CST,2023-07-29,20:36:07,Photo,62425,55036,5141,752,638,36,349,16,131,326,,-,0,0,0,,https://www.facebook.com/100044470088043/posts/826627008829628,人生有很多意外、很多驚喜、很多驚嚇，就像你永遠不會知道，為什麼有人要選總統，居然還要開演唱會。 有人笑我當搞笑藝人，有人說我自我感覺良好，事實是： #創新是弱勢者的義務 ，在資源如此不對等的狀態下，我們必須用創意突圍。更何況 #政治要落實在人民生活的每一天 ，我從來不知道演唱會，甚至娛樂產業的運作情形，經過這一次，我會更了解。 同時我也認為，政治不要悲情、對立、相互攻擊；我更反對仇恨動員；也不喜歡大撒幣政策，其實根本是債留子孫。選舉，可以很歡樂，很溫馨、更要 #給人民希望。 今天的舞台，是所有熱情的支持者和專業的工作夥伴合力搭起來的，我只是其中的一個演唱者。今天我們合唱的每一首歌曲，是我們共同的記憶，也拉近了台上台下、所有人民的距離。這樣的互動和共鳴，就是改變台灣政治文化的起點。 謝謝線上、線下聽完兩個小時的大家，你們都辛苦了！🙏🏻🙏🏻 #kpshow #改變政治文化的起點,https://www.facebook.com/photo.php?fbid=826626908829638&set=a.520233149469017&type=3,,,Photos from 柯文哲's post,,,,,"62,425",5.1,人生有很多意外、很多驚喜、很多驚嚇，就像你永遠不會知道，為什麼有人要選總統，居然還要開演唱會。 有人笑我當搞笑藝人，有人說我自我感覺良好，事實是： #創新是弱勢者的義務 ，在資源如此不對等的狀態下，我們必須用創意突圍。更何況 #政治要落實在人民生活的每一天 ，我從來不知道演唱會，甚至娛樂產業的運作情形，經過這一次，我會更了解。 同時我也認為，政治不要悲情、對立、相互攻擊；我更反對仇恨動員；也不喜歡大撒幣政策，其實根本是債留子孫。選舉，可以很歡樂，很溫馨、更要 #給人民希望。 今天的舞台，是所有熱情的支持者和專業的工作夥伴合力搭起來的，我只是其中的一個演唱者。今天我們合唱的每一首歌曲，是我們共同的記憶，也拉近了台上台下、所有人民的距離。這樣的互動和共鳴，就是改變台灣政治文化的起點。 謝謝線上、線下聽完兩個小時的大家，你們都辛苦了！🙏🏻🙏🏻 #kpshow #改變政治文化的起點,,,,,,,,392.0,300-500,345
